_id,CRASH_CRN,MUNICIPALITY,POLICE_AGCY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,BUS_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MAX_SEVERITY_LEVEL,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG
216825,2022002616,2473,2473,2022,1,7,0,0,0,0,0,0,0,0,0,40 20:50.204,79 56:40.818,40.3473,-79.9447
216826,2022002635,2401,68D02,2022,1,2,0,0,0,0,0,0,0,0,0,40 29:38.245,79 54:11.875,40.494,-79.9033
216827,2022002637,2461,68D02,2022,1,3,0,0,0,1,0,0,0,0,0,40 29:50.602,79 55:35.599,40.4974,-79.9266
216828,2022002638,2112,68D02,2022,1,4,0,0,1,0,0,0,0,0,0,40 29:50.170,79 55:46.823,40.4973,-79.9297
216829,2022002641,2208,68D02,2022,1,5,0,1,0,0,0,0,0,0,0,40 31:44.474,79 51:02.921,40.529,-79.8508
216830,2022002664,2301,2301,2022,1,7,0,0,0,0,0,0,0,1,8,40 26:32.991,79 58:57.099,40.4425,-79.9825
216831,2022002674,2301,2301,2022,1,7,0,0,0,0,0,0,0,1,3,40 22:44.480,79 55:26.006,40.379,-79.9239
216832,2022002679,2402,2402,2022,1,5,0,0,0,1,0,0,0,0,0,40 30:07.296,80 03:48.579,40.502,-80.0635
216833,2022002680,2402,2402,2022,1,5,0,0,0,1,0,0,0,0,0,40 30:04.142,80 04:10.497,40.5012,-80.0696
216834,2022002682,2402,2402,2022,1,5,0,0,0,1,0,0,0,0,0,40 29:41.100,80 03:50.000,40.4948,-80.0639
216835,2022002685,2301,2301,2022,1,7,0,0,0,0,0,0,0,0,0,40 27:47.862,79 57:03.765,40.4633,-79.951
216836,2022002687,2301,2301,2022,1,7,0,1,0,0,0,0,0,1,2,40 27:25.700,79 53:42.100,40.4571,-79.895
216837,2022002692,2446,2446,2022,1,7,0,0,0,0,0,0,0,0,0,40 25:21.489,79 47:44.023,40.4226,-79.7956
216838,2022002693,2404,2404,2022,1,7,0,0,0,0,0,0,0,0,0,40 29:04.589,80 03:04.379,40.4846,-80.0512
216839,2022002696,2473,2473,2022,1,5,0,0,0,0,0,0,0,0,0,40 20:56.118,79 56:18.199,40.3489,-79.9384
216840,2022002710,2301,2301,2022,1,7,0,0,0,0,0,0,0,0,0,40 23:49.071,79 58:43.179,40.397,-79.9787
216841,2022002711,2431,2431,2022,1,1,0,0,0,0,0,0,0,1,8,40 25:13.136,79 51:03.416,40.4203,-79.8509
216842,2022002712,2301,2301,2022,1,1,0,0,0,0,1,0,0,1,3,40 24:10.200,80 00:57.650,40.4028,-80.016
216843,2022002715,2301,2301,2022,1,1,0,0,0,0,0,0,0,0,0,40 27:42.379,79 56:10.694,40.4618,-79.9363
216844,2022002716,2463,2463,2022,1,1,0,0,0,0,0,0,0,0,0,40 25:11.679,79 52:54.569,40.4199,-79.8818
216845,2022002720,2431,2431,2022,1,1,0,0,0,0,0,0,0,1,3,40 24:49.965,79 50:45.162,40.4139,-79.8459
216846,2022002721,2109,2109,2022,1,5,0,0,0,1,0,0,0,0,0,40 23:22.952,80 02:44.768,40.3897,-80.0458
216847,2022002722,2109,2109,2022,1,7,0,0,0,1,0,0,0,1,4,40 23:20.549,80 02:32.344,40.389,-80.0423
216848,2022002750,2301,2301,2022,1,1,0,0,0,0,0,0,0,1,3,40 27:44.355,79 54:20.018,40.4623,-79.9056
216849,2022002752,2448,2448,2022,1,1,0,0,0,1,0,0,0,0,0,40 24:49.800,79 54:18.500,40.4138,-79.9051
216850,2022002755,2301,2301,2022,1,7,0,0,0,1,0,0,0,0,0,40 26:49.173,79 54:41.064,40.447,-79.9114
216851,2022002766,2301,2503,2022,1,6,0,0,0,0,0,0,0,1,2,40 26:24.280,79 59:55.215,40.4401,-79.9987
216852,2022002769,2112,2112,2022,1,7,0,1,0,0,0,0,0,0,0,40 29:14.695,79 53:01.110,40.4874,-79.8836
216853,2022002774,2220,2220,2022,1,1,0,0,0,0,0,0,0,1,4,40 39:08.363,79 54:50.087,40.6523,-79.9139
216854,2022002775,2207,2207,2022,1,7,0,0,0,0,0,0,0,0,0,40 35:22.089,79 57:20.386,40.5895,-79.9557
216855,2022002780,2301,2301,2022,1,1,0,0,0,1,0,0,0,1,3,40 25:43.501,79 58:50.013,40.4288,-79.9806
216856,2022002784,2216,2505,2022,1,1,0,0,0,0,0,0,0,0,0,40 37:19.677,80 02:05.357,40.6221,-80.0348
216857,2022002786,2220,2220,2022,1,1,0,0,0,1,0,0,0,0,0,40 39:12.456,79 54:41.487,40.6535,-79.9115
216858,2022002791,2116,2116,2022,1,1,0,0,0,0,0,0,0,0,0,40 30:20.566,79 59:39.937,40.5057,-79.9944
216859,2022002796,2113,2113,2022,1,1,0,0,0,0,1,0,0,0,9,40 28:37.100,79 52:17.900,40.477,-79.8716
216860,2022002801,2118,2118,2022,1,1,0,0,0,1,0,0,0,0,0,40 31:32.300,79 57:03.300,40.5256,-79.9509
216861,2022002804,2301,2301,2022,1,1,0,0,0,1,0,0,0,0,0,40 26:04.287,80 00:29.000,40.4345,-80.0081
216862,2022002806,2301,2301,2022,1,1,0,0,0,0,0,0,0,0,0,40 27:05.392,80 01:08.070,40.4515,-80.0189
216863,2022002817,2466,2466,2022,1,7,0,0,0,0,1,0,0,0,9,40 32:29.285,79 43:23.505,40.5415,-79.7232
216864,2022002855,2104,68D02,2022,1,6,0,0,0,1,0,0,0,0,0,40 35:20.639,79 46:32.697,40.5891,-79.7757
216865,2022002864,2217,2505,2022,1,5,0,0,0,0,0,0,0,0,0,40 39:24.923,79 56:05.339,40.6569,-79.9348
216866,2022002871,2301,2301,2022,1,1,0,0,0,1,0,0,0,0,0,40 26:13.070,80 03:31.733,40.437,-80.0588
216867,2022002875,2301,2301,2022,1,1,0,0,0,0,0,0,0,1,8,40 25:43.501,79 58:50.013,40.4288,-79.9806
216868,2022002880,2301,2301,2022,1,7,0,0,0,1,0,0,0,2,2,40 25:45.290,79 59:57.359,40.4292,-79.9992
216869,2022002882,2301,2301,2022,1,1,0,0,0,0,0,0,0,0,0,40 24:01.227,80 01:44.158,40.4003,-80.0289
216870,2022002910,2115,2115,2022,1,5,0,0,0,1,0,0,0,0,0,40 25:34.700,80 07:12.600,40.4263,-80.1202
216871,2022002912,2473,2473,2022,1,5,0,0,0,0,0,0,0,1,4,40 21:08.308,79 54:25.354,40.3523,-79.907
216872,2022002916,2440,2440,2022,1,1,0,0,0,0,0,0,0,0,0,40 19:04.037,79 54:39.494,40.3178,-79.911
216873,2022002999,2102,2102,2022,1,6,0,0,0,0,0,0,0,1,4,40 23:51.513,80 06:22.145,40.3983,-80.1049
216874,2022003014,2301,2301,2022,1,1,0,0,0,0,0,0,0,1,3,40 27:24.800,80 01:48.600,40.4569,-80.0302
216875,2022003022,2466,2466,2022,1,1,0,0,0,1,0,0,0,0,0,40 31:48.776,79 46:15.012,40.5302,-79.7708
216876,2022003023,2301,2301,2022,1,1,0,0,0,0,0,0,0,0,9,40 28:07.600,80 01:54.400,40.4688,-80.0318
216877,2022003025,2301,2301,2022,1,1,0,0,0,0,0,0,0,0,0,40 26:14.911,79 59:57.323,40.4374,-79.9993
216878,2022003028,2446,2446,2022,1,1,0,0,0,0,0,0,0,0,0,40 25:40.162,79 46:00.447,40.4278,-79.7668
216879,2022003040,2301,2301,2022,1,7,0,0,0,0,0,0,0,0,0,40 28:39.796,79 54:28.903,40.4777,-79.908
216880,2022003050,2433,2433,2022,1,1,0,0,0,0,0,0,0,0,0,40 20:08.976,79 53:25.894,40.3358,-79.8905
216881,2022003061,2118,2118,2022,1,1,0,0,0,1,0,0,0,1,4,40 31:15.937,79 56:58.023,40.5211,-79.9495
216882,2022003063,2301,2301,2022,1,1,0,0,0,1,0,0,0,0,0,40 27:57.455,80 00:51.913,40.466,-80.0144
216883,2022003093,2413,2413,2022,1,5,0,0,0,0,0,0,0,0,0,40 22:51.023,79 58:26.785,40.3808,-79.9741
216884,2022003098,2473,2473,2022,1,6,0,0,0,0,0,0,0,1,4,40 20:51.517,79 57:06.728,40.3477,-79.9519
216885,2022003099,2304,2304,2022,1,1,0,0,0,0,0,0,0,0,9,40 21:11.372,79 50:46.276,40.3532,-79.8462
216886,2022003110,2301,2301,2022,1,6,0,0,0,0,0,0,1,0,1,40 26:05.898,79 58:56.123,40.435,-79.9823
216887,2022003119,2216,2505,2022,1,2,0,0,0,0,0,0,0,0,0,40 38:09.519,80 03:42.735,40.636,-80.0619
216888,2022003121,2301,2503,2022,1,2,1,0,0,0,0,0,0,2,3,40 25:55.071,80 00:12.663,40.432,-80.0035
216889,2022003131,2108,2108,2022,1,7,0,0,0,2,0,0,0,0,0,40 33:29.390,80 01:23.925,40.5582,-80.0233
216890,2022003132,2116,2116,2022,1,3,0,0,0,1,0,0,0,0,0,40 31:13.992,80 00:18.086,40.5206,-80.005
216891,2022003141,2403,2403,2022,1,5,0,1,0,0,0,0,0,0,0,40 24:30.593,79 57:16.589,40.4085,-79.9546
216892,2022003145,2116,2116,2022,1,3,0,0,1,0,0,0,0,0,0,40 32:39.000,80 01:58.000,40.5442,-80.0328
216893,2022003157,2118,2118,2022,1,2,0,0,0,1,0,0,0,1,8,40 40:07.958,79 49:50.680,40.6689,-79.8307
216894,2022003179,2215,68B03,2022,1,3,0,0,0,0,0,0,0,0,0,40 33:03.680,80 05:11.446,40.551,-80.0865
216895,2022003212,2301,68B03,2022,1,7,0,0,0,0,0,0,0,0,0,40 25:38.386,79 57:04.220,40.4273,-79.9512
216896,2022003237,2474,2474,2022,1,2,0,0,0,1,0,0,0,0,0,40 31:03.610,80 01:50.223,40.5177,-80.0306
216897,2022003240,2108,2108,2022,1,7,0,0,0,2,0,0,0,2,8,40 33:59.883,80 00:13.311,40.5666,-80.0037
216898,2022003243,2301,2301,2022,1,5,0,0,0,0,0,0,0,1,3,40 26:09.282,79 57:35.090,40.4359,-79.9597
216899,2022003247,2446,2446,2022,1,3,0,0,0,1,0,0,0,0,0,40 25:20.265,79 44:58.898,40.4223,-79.7497
216900,2022003248,2301,2301,2022,1,2,0,0,0,0,0,0,0,0,0,40 26:50.076,79 53:43.424,40.4472,-79.8954
216901,2022003260,2407,2407,2022,1,4,0,1,0,1,0,0,0,1,4,40 21:02.560,80 00:53.427,40.3507,-80.0148
216902,2022003262,2111,2111,2022,1,1,0,0,0,0,0,0,0,0,0,40 22:31.642,79 47:48.433,40.3755,-79.7968
216903,2022003263,2123,2123,2022,1,5,0,0,0,0,0,0,0,0,0,40 20:49.103,80 03:17.835,40.347,-80.055
216904,2022003325,2217,2505,2022,1,2,0,0,0,0,0,0,0,1,2,40 38:07.243,79 56:29.874,40.6353,-79.9416
216905,2022003327,2108,2108,2022,1,2,0,0,0,0,0,0,0,0,0,40 34:10.578,80 00:13.873,40.5696,-80.0039
216906,2022003330,2112,2112,2022,1,1,0,0,0,1,0,0,0,0,0,40 29:14.289,79 53:04.487,40.4873,-79.8846
216907,2022003379,2124,68B03,2022,1,2,0,0,0,0,0,0,0,1,3,40 26:32.052,79 49:24.730,40.4422,-79.8235
216908,2022003391,2446,68B03,2022,1,5,0,0,1,1,0,0,0,0,0,40 26:26.382,79 45:38.296,40.4407,-79.7606
216909,2022003406,2209,68T02,2022,1,6,0,0,0,0,0,0,0,0,0,40 34:23.435,79 51:45.694,40.5733,-79.8628
216910,2022003411,2115,68B03,2022,1,6,0,0,0,1,1,0,0,1,4,40 25:53.164,80 08:16.177,40.4314,-80.1378
216911,2022003415,2301,68B03,2022,1,7,0,1,0,0,0,0,0,0,0,40 25:16.603,80 01:52.622,40.4213,-80.0313
216912,2022003417,2466,68T02,2022,1,7,0,0,0,0,0,0,0,0,0,40 28:37.647,79 46:05.019,40.4767,-79.7678
216913,2022003419,2301,68B03,2022,1,7,0,2,0,0,0,0,0,0,0,40 25:13.668,80 02:20.231,40.4205,-80.039
216914,2022003422,2301,68B03,2022,1,7,0,1,0,0,0,0,0,0,9,40 25:44.986,80 01:43.907,40.4292,-80.0289
216915,2022003437,2119,68B03,2022,1,1,0,0,0,0,0,0,0,2,3,40 20:21.040,80 07:53.363,40.3392,-80.1315
216916,2022003440,2301,68B03,2022,1,1,0,0,0,0,0,0,0,0,0,40 25:44.565,79 56:40.850,40.429,-79.9447
216917,2022003446,2301,2301,2022,1,2,0,0,0,0,0,0,0,1,3,40 26:15.734,79 58:21.645,40.4377,-79.9727
216918,2022003450,2212,2505,2022,1,2,0,0,0,1,0,0,0,0,0,40 39:51.927,80 04:23.297,40.6644,-80.0731
216919,2022003451,2116,2116,2022,1,2,0,0,0,0,0,0,0,0,0,40 31:11.080,80 00:53.930,40.5197,-80.015
216920,2022003464,2302,2302,2022,1,2,0,0,0,0,0,0,0,1,8,40 18:47.895,79 53:43.711,40.3133,-79.8955
216921,2022003474,2219,2219,2022,1,1,0,1,0,0,0,0,0,0,0,40 17:11.005,80 01:22.820,40.2864,-80.023
216922,2022003491,2463,2463,2022,1,4,0,0,0,2,0,0,0,1,3,40 25:09.184,79 52:56.179,40.4192,-79.8823
216923,2022003493,2109,2109,2022,1,1,0,0,0,2,0,0,0,1,4,40 23:11.986,80 02:46.172,40.3867,-80.0462
216924,2022003542,2216,2505,2022,1,2,0,0,0,2,0,0,0,0,0,40 37:22.484,80 03:13.685,40.6229,-80.0538
216925,2022003556,2209,2209,2022,1,1,0,0,0,1,0,0,0,0,0,40 34:15.728,79 53:34.334,40.571,-79.8929
216926,2022003567,2301,2503,2022,1,3,1,0,0,0,0,0,1,0,1,40 26:32.751,79 59:59.603,40.4424,-79.9999
216927,2022003576,2102,2102,2022,1,6,0,0,0,0,0,0,0,0,0,40 23:32.938,80 07:54.535,40.3925,-80.1318
216928,2022003582,2431,2431,2022,1,1,0,0,0,0,0,0,0,1,8,40 24:56.635,79 50:51.424,40.4157,-79.8476
216929,2022003593,2113,2113,2022,1,3,0,0,1,0,0,0,0,1,3,40 27:38.272,79 50:31.246,40.4606,-79.842
216930,2022003655,2214,68B03,2022,1,7,0,0,0,0,0,0,0,0,0,40 26:22.153,80 11:27.807,40.4395,-80.1911
216931,2022003714,2204,2204,2022,1,5,0,0,1,0,0,0,0,0,0,40 15:59.458,79 52:52.607,40.2665,-79.8813
216932,2022003734,2301,2301,2022,1,6,0,0,0,1,0,0,0,1,2,40 25:44.275,79 55:29.758,40.429,-79.9249
216933,2022003742,2440,2440,2022,1,3,0,1,1,0,0,0,0,0,0,40 16:32.663,79 53:33.091,40.2757,-79.8925
216934,2022003744,2407,2407,2022,1,1,0,0,0,0,0,0,0,1,4,40 21:02.560,80 00:53.427,40.3507,-80.0148
216935,2022003745,2407,2407,2022,1,3,0,0,0,0,0,0,0,1,4,40 20:54.457,80 03:07.925,40.3485,-80.0522
216936,2022003876,2426,68B03,2022,1,2,0,0,0,1,0,0,0,0,0,40 25:39.208,79 53:26.307,40.4276,-79.8906
216937,2022003882,2435,68B03,2022,1,4,0,0,0,0,0,0,0,0,0,40 24:56.500,80 03:36.100,40.4157,-80.06
216938,2022003891,2426,68B03,2022,1,5,0,0,0,1,0,0,0,0,0,40 25:46.822,79 52:43.283,40.4297,-79.8787
216939,2022003893,2301,68B03,2022,1,5,0,0,0,2,0,0,0,1,4,40 25:44.155,80 01:45.076,40.4289,-80.0292
216940,2022003917,2301,68B03,2022,1,6,0,0,1,0,1,0,0,0,0,40 25:44.342,79 57:22.768,40.429,-79.9563
216941,2022003932,2112,68D02,2022,1,7,0,0,0,1,0,0,0,0,0,40 29:26.744,79 53:02.766,40.4908,-79.8844
216942,2022003940,2106,68D02,2022,1,1,0,0,0,0,0,0,0,0,0,40 38:02.102,79 44:05.556,40.6339,-79.7349
216943,2022003979,2301,2301,2022,1,3,0,0,0,1,0,0,0,0,0,40 23:06.661,79 59:34.259,40.3852,-79.9928
216944,2022003985,2301,2301,2022,1,3,0,0,0,0,0,0,0,1,2,40 27:14.809,79 53:10.849,40.4541,-79.8863
216945,2022003997,2116,2116,2022,1,1,0,0,0,1,0,0,0,0,0,40 30:57.171,80 00:15.703,40.5159,-80.0044
216946,2022004003,2403,2403,2022,1,5,0,0,0,1,0,0,0,0,0,40 24:13.360,79 57:09.953,40.4037,-79.9528
216947,2022004007,2115,2115,2022,1,1,0,0,1,0,0,0,0,0,0,40 26:23.988,80 05:02.418,40.44,-80.084
216948,2022004010,2301,2301,2022,1,4,0,0,0,0,0,0,0,0,9,40 28:20.678,80 01:46.232,40.4724,-80.0295
216949,2022004018,2109,2109,2022,1,5,0,0,0,1,0,0,0,0,0,40 23:32.229,80 02:49.163,40.3923,-80.047
216950,2022004055,2441,2441,2022,1,3,0,1,0,1,0,0,0,1,3,40 33:28.246,80 12:17.246,40.5579,-80.2047
216951,2022004059,2446,2446,2022,1,1,0,0,0,2,0,0,0,0,0,40 26:19.934,79 45:38.259,40.4389,-79.7605
216952,2022004105,2466,2466,2022,1,4,0,0,0,1,0,0,0,0,0,40 30:32.326,79 45:47.029,40.509,-79.7631
216953,2022004110,2116,2116,2022,1,3,0,0,0,1,0,0,0,0,0,40 30:21.487,80 00:28.578,40.506,-80.0079
216954,2022004111,2451,2451,2022,1,4,0,0,0,0,0,0,0,0,0,40 30:40.149,79 50:36.016,40.5112,-79.8433
216955,2022004249,2301,2301,2022,1,4,0,0,0,0,0,0,0,0,0,40 26:17.329,80 02:55.135,40.4381,-80.0486
216956,2022004311,2212,2505,2022,1,2,0,0,0,2,0,0,0,1,3,40 39:23.545,80 05:20.268,40.6565,-80.089
216957,2022004329,2440,2440,2022,1,4,0,0,0,0,0,0,0,0,0,40 17:05.622,79 57:47.031,40.2849,-79.9631
216958,2022004346,2301,2301,2022,1,4,0,0,0,1,0,0,0,0,0,40 25:38.959,80 03:16.081,40.4275,-80.0545
216959,2022004347,2301,2301,2022,1,4,0,0,0,0,0,0,0,0,0,40 27:08.078,79 57:03.065,40.4522,-79.9509
216960,2022004358,2476,2476,2022,1,2,0,0,0,1,0,0,0,0,0,40 22:20.520,79 59:20.600,40.3724,-79.9891
216961,2022004411,2301,2301,2022,1,4,0,1,0,0,0,0,0,0,0,40 25:45.200,79 59:52.400,40.4292,-79.9979
216962,2022004479,2403,2403,2022,1,1,0,0,0,0,0,0,0,0,0,40 20:38.329,79 58:51.612,40.344,-79.981
216963,2022004522,2301,2301,2022,1,5,0,1,0,1,0,0,0,0,9,40 24:15.721,79 58:33.311,40.4044,-79.9759
216964,2022004532,2116,2116,2022,1,5,0,0,0,2,0,0,0,0,9,40 32:44.885,80 00:59.838,40.5458,-80.0166
216965,2022004545,2301,2301,2022,1,1,0,0,0,0,0,0,0,0,9,40 28:58.933,79 56:40.217,40.483,-79.9445
216966,2022004551,2301,2301,2022,1,5,0,1,0,0,0,0,0,0,0,40 24:46.272,80 00:36.619,40.4128,-80.0101
216967,2022004553,2219,2219,2022,1,5,0,0,0,0,0,0,0,1,8,40 17:08.582,79 58:55.679,40.2857,-79.9821
216968,2022004691,2473,2473,2022,1,2,0,0,0,0,0,0,0,0,0,40 22:58.532,79 52:40.519,40.3829,-79.8779
216969,2022004697,2473,2473,2022,1,1,0,0,0,0,0,0,0,0,0,40 21:37.746,79 54:27.685,40.3605,-79.9077
216970,2022004721,2467,2467,2022,1,5,0,0,0,0,0,0,0,0,0,40 24:10.590,79 49:19.936,40.4029,-79.8222
216971,2022004727,2217,2505,2022,1,4,0,0,0,0,0,0,0,1,4,40 38:04.691,79 56:22.926,40.6346,-79.9397
216972,2022004728,2473,2473,2022,1,2,0,0,0,0,0,0,0,0,9,40 20:27.907,79 54:25.614,40.3411,-79.9071
216973,2022004737,2115,2115,2022,1,1,0,0,0,1,0,0,0,0,0,40 28:48.638,80 07:17.276,40.4802,-80.1215
216974,2022004740,2118,2118,2022,1,5,0,0,0,1,0,0,0,1,8,40 30:48.599,79 56:44.410,40.5135,-79.9457
216975,2022004743,2115,2115,2022,1,5,0,0,0,0,0,0,0,0,0,40 27:00.188,80 07:04.370,40.4501,-80.1179
216976,2022004753,2207,2207,2022,1,5,0,0,0,0,0,0,0,0,0,40 35:25.069,79 56:53.656,40.5903,-79.9482
216977,2022004769,2213,2213,2022,1,5,0,0,0,0,0,0,0,0,0,40 30:17.552,80 13:22.433,40.5049,-80.2229
216978,2022004770,2213,2213,2022,1,7,0,0,0,1,0,0,0,0,0,40 28:20.954,80 11:57.625,40.4725,-80.1993
216979,2022004771,2213,2213,2022,1,1,0,0,0,1,0,0,0,1,3,40 32:31.160,80 14:57.450,40.542,-80.2493
216980,2022004772,2213,2213,2022,1,2,0,0,0,1,0,0,0,0,0,40 30:19.650,80 12:27.175,40.5055,-80.2075
216981,2022004773,2213,2213,2022,1,3,0,0,0,1,0,0,0,0,0,40 30:06.987,80 12:33.667,40.5019,-80.2094
216982,2022004798,2113,2113,2022,1,5,0,0,0,1,0,0,0,0,0,40 26:59.236,79 49:37.287,40.4498,-79.827
216983,2022004819,2115,2115,2022,1,6,0,0,0,0,0,0,0,0,0,40 26:53.825,80 09:38.635,40.4484,-80.1607
216984,2022004826,2446,2446,2022,1,4,0,0,0,0,1,0,0,2,2,40 24:24.420,79 45:41.489,40.4068,-79.7615
216985,2022004827,2303,2303,2022,1,1,0,0,0,0,0,0,0,0,0,40 22:24.633,79 50:49.792,40.3735,-79.8472
216986,2022004830,2301,2301,2022,1,5,0,1,0,1,0,0,0,1,8,40 28:48.010,79 57:04.312,40.48,-79.9512
216987,2022004869,2301,68B03,2022,1,3,0,0,0,0,0,0,0,0,0,40 28:24.564,80 00:21.003,40.4735,-80.0058
216988,2022004872,2301,68B03,2022,1,4,0,0,0,0,0,0,0,1,3,40 25:47.428,79 57:26.257,40.4298,-79.9573
216989,2022004883,2108,2108,2022,1,5,0,0,0,1,0,0,0,0,0,40 34:02.595,80 00:25.056,40.5674,-80.007
216990,2022004884,2301,2301,2022,1,5,0,1,0,0,0,0,0,1,3,40 26:39.274,79 58:50.883,40.4442,-79.9808
216991,2022004885,2304,2304,2022,1,5,0,0,0,0,0,0,0,0,0,40 21:05.762,79 51:54.325,40.3515,-79.8651
216992,2022004888,2435,2435,2022,1,5,0,0,0,0,0,0,0,0,0,40 25:18.304,80 02:58.483,40.4218,-80.0496
216993,2022004892,2419,2419,2022,1,5,0,0,0,2,0,0,0,1,3,40 26:47.346,79 50:54.159,40.4465,-79.8484
216994,2022004893,2303,2303,2022,1,1,0,0,0,1,0,0,0,0,0,40 21:54.825,79 50:42.476,40.3652,-79.8451
216995,2022004894,2113,2113,2022,1,5,0,0,0,0,0,0,0,0,0,40 28:52.016,79 48:11.403,40.4811,-79.8032
216996,2022004906,2301,2301,2022,1,1,0,1,0,0,0,0,0,0,0,40 24:36.663,80 02:23.584,40.4102,-80.0399
216997,2022004914,2301,2301,2022,1,6,0,0,0,1,0,0,0,0,9,40 27:12.477,80 03:43.441,40.4535,-80.0621
216998,2022004920,2404,2404,2022,1,6,0,1,0,0,0,0,0,0,0,40 29:16.626,80 03:23.235,40.488,-80.0565
216999,2022004951,2303,2303,2022,1,5,0,1,0,1,0,0,0,0,0,40 21:49.853,79 50:34.629,40.3638,-79.843
217000,2022004956,2455,2304,2022,1,5,0,0,0,0,0,0,0,0,0,40 20:00.091,79 52:48.593,40.3334,-79.8802
217001,2022004984,2403,2403,2022,1,6,0,0,0,1,1,0,0,1,4,40 20:36.448,79 58:41.062,40.3435,-79.9781
217002,2022004998,2102,2102,2022,1,5,0,1,0,1,0,0,0,0,0,40 22:22.557,80 05:57.732,40.3729,-80.0993
217003,2022004999,2217,2505,2022,1,6,0,0,0,1,0,0,0,2,3,40 39:50.354,79 56:03.467,40.664,-79.9343
217004,2022005088,2301,2301,2022,1,6,0,0,0,0,0,0,0,0,0,40 28:44.067,80 02:34.868,40.4789,-80.043
217005,2022005093,2301,2301,2022,1,5,0,0,0,0,0,0,0,0,0,40 26:07.524,79 59:03.911,40.4354,-79.9844
217006,2022005097,2448,2448,2022,1,6,0,0,0,1,0,1,0,1,4,40 24:32.973,79 54:04.044,40.4092,-79.9011
217007,2022005101,2301,2301,2022,1,6,0,0,0,2,0,0,0,0,0,40 27:14.824,79 53:26.826,40.4541,-79.8908
217008,2022005104,2475,2475,2022,1,5,0,0,0,0,0,0,0,0,0,40 24:04.754,79 52:50.458,40.4013,-79.8807
217009,2022005105,2467,2467,2022,1,6,0,0,0,2,0,0,0,1,8,40 24:59.032,79 48:53.308,40.4164,-79.8148
217010,2022005106,2413,2301,2022,1,6,0,0,0,0,0,0,0,0,0,40 22:58.141,79 58:36.728,40.3828,-79.9769
217011,2022005109,2473,2473,2022,1,1,0,0,0,0,0,0,0,0,0,40 21:56.391,79 51:33.586,40.3657,-79.8593
217012,2022005111,2303,2303,2022,1,1,0,0,0,1,0,0,0,0,0,40 23:24.900,79 58:57.700,40.3903,-79.9827
217013,2022005140,2301,2301,2022,1,6,0,0,0,0,0,0,0,1,3,40 27:53.261,79 57:36.943,40.4648,-79.9603
217014,2022005145,2448,2448,2022,1,6,0,0,0,0,0,0,0,0,0,40 24:50.000,79 54:18.200,40.4139,-79.9051
217015,2022005146,2301,2301,2022,1,6,0,0,0,1,0,0,0,1,8,40 26:10.507,79 58:09.807,40.436,-79.9675
217016,2022005156,2419,2419,2022,1,6,0,0,0,0,0,0,0,1,3,40 26:20.390,79 49:47.478,40.439,-79.8299
217017,2022005187,2473,2473,2022,1,6,0,0,0,0,0,0,0,0,0,40 20:38.300,79 56:46.000,40.344,-79.9461
217018,2022005194,2212,2505,2022,1,6,0,0,0,2,0,0,0,0,0,40 40:04.727,80 06:13.464,40.668,-80.1037
217019,2022005195,2301,2301,2022,1,6,0,0,0,0,0,0,0,0,0,40 27:51.189,79 58:49.460,40.4642,-79.9804
217020,2022005207,2301,2301,2022,1,6,0,0,0,0,0,0,0,0,0,40 23:34.200,79 58:49.400,40.3928,-79.9804
217021,2022005208,2301,2301,2022,1,1,0,0,0,0,0,0,0,1,2,40 25:39.776,79 59:10.908,40.4277,-79.9864
217022,2022005210,2421,2421,2022,1,6,0,0,0,0,0,0,0,0,0,40 26:17.911,80 04:09.235,40.4383,-80.0692
217023,2022005212,2113,2113,2022,1,6,0,1,0,0,0,0,0,1,8,40 28:29.075,79 49:19.441,40.4747,-79.8221
217024,2022005213,2477,2477,2022,1,6,0,1,0,0,0,0,0,1,8,40 19:00.541,79 47:04.993,40.3168,-79.7847
217025,2022005215,2217,2505,2022,1,6,0,1,0,0,0,0,0,1,3,40 37:21.600,79 55:30.000,40.6227,-79.925
217026,2022005216,2304,2304,2022,1,7,0,0,0,0,0,0,0,0,0,40 20:28.606,79 51:31.253,40.3413,-79.8587
217027,2022005218,2473,2473,2022,1,1,0,1,0,0,0,0,0,0,0,40 20:18.319,79 53:46.915,40.3384,-79.8964
217028,2022005222,2301,2301,2022,1,7,0,0,0,1,0,0,0,0,0,40 23:33.025,80 01:45.843,40.3925,-80.0294
217029,2022005223,2216,2505,2022,1,7,0,0,0,0,0,0,0,0,0,40 38:00.067,80 03:34.364,40.6334,-80.0595
217030,2022005225,2301,2301,2022,1,7,0,0,0,0,0,0,0,0,9,40 25:34.300,79 58:23.700,40.4262,-79.9733
217031,2022005226,2215,2215,2022,1,6,0,0,0,0,0,0,0,0,0,40 31:22.236,80 04:11.805,40.5228,-80.0699
217032,2022005228,2301,2301,2022,1,7,0,1,0,0,0,0,0,2,3,40 23:50.323,80 01:45.025,40.3973,-80.0292
217033,2022005229,2113,2113,2022,1,7,0,0,0,0,0,0,0,1,3,40 28:35.153,79 46:49.275,40.4764,-79.7804
